Album,Artist,Year,URL,Track number,Track name,Filename,project running number,Folder
RAWcording (Prod. By DJ Vadar),Frankie Filth,2014,http://frankiefilth.bandcamp.com,6,I Am That Monster (Interlude),Frankie Filth - RAWcording (Prod_ By DJ Vadar) - 06 I Am That Monster (Interlude).flac,3273,Frankie Filth - RAWcording (Prod_ By DJ Vadar)
RAWcording (Prod. By DJ Vadar),Frankie Filth,2014,http://frankiefilth.bandcamp.com,7,Who Said Grime?,Frankie Filth - RAWcording (Prod_ By DJ Vadar) - 07 Who Said Grime-.flac,3274,Frankie Filth - RAWcording (Prod_ By DJ Vadar)
RAWcording (Prod. By DJ Vadar),Frankie Filth,2014,http://frankiefilth.bandcamp.com,8,Skumbag Anthem,Frankie Filth - RAWcording (Prod_ By DJ Vadar) - 08 Skumbag Anthem.flac,3275,Frankie Filth - RAWcording (Prod_ By DJ Vadar)
RAWcording (Prod. By DJ Vadar),Frankie Filth,2014,http://frankiefilth.bandcamp.com,9,It Only Gets Darker,Frankie Filth - RAWcording (Prod_ By DJ Vadar) - 09 It Only Gets Darker.flac,3276,Frankie Filth - RAWcording (Prod_ By DJ Vadar)
RAWcording (Prod. By DJ Vadar),Frankie Filth,2014,http://frankiefilth.bandcamp.com,10,What's The Point? FT. DJ Vadar,Frankie Filth - RAWcording (Prod_ By DJ Vadar) - 10 What's The Point- FT_ DJ Vadar.flac,3277,Frankie Filth - RAWcording (Prod_ By DJ Vadar)
RAWcording (Prod. By DJ Vadar),Frankie Filth,2014,http://frankiefilth.bandcamp.com,11,Final Thoughts,Frankie Filth - RAWcording (Prod_ By DJ Vadar) - 11 Final Thoughts.flac,3278,Frankie Filth - RAWcording (Prod_ By DJ Vadar)
RAWcording (Prod. By DJ Vadar),Frankie Filth,2014,http://frankiefilth.bandcamp.com,12,Self Destructive (Outro),Frankie Filth - RAWcording (Prod_ By DJ Vadar) - 12 Self Destructive (Outro).flac,3279,Frankie Filth - RAWcording (Prod_ By DJ Vadar)
Into the Night / Saab (Dub),French Testing,2015,http://frenchtesting.bandcamp.com,1,Into the Night,French Testing - Into the Night - Saab (Dub) - 01 Into the Night.flac,3280,French Testing - Into the Night - Saab (Dub)
Into the Night / Saab (Dub),French Testing,2015,http://frenchtesting.bandcamp.com,2,Saab (Dub),French Testing - Into the Night - Saab (Dub) - 02 Saab (Dub).flac,3281,French Testing - Into the Night - Saab (Dub)
THE SHAKA TAPE,L V J,2015,http://zewsdoop.bandcamp.com,1,WTF,L V J - THE SHAKA TAPE - 01 WTF.flac,3282,L V J - THE SHAKA TAPE
THE SHAKA TAPE,L V J,2015,http://zewsdoop.bandcamp.com,2,EASY // CHILL4EV4 [prod. Zews Dewp],L V J - THE SHAKA TAPE - 02 EASY - CHILL4EV4 -prod_ Zews Dewp-.flac,3283,L V J - THE SHAKA TAPE - 02 EASY
THE SHAKA TAPE,L V J,2015,http://zewsdoop.bandcamp.com,3,YR GOALS [prod. prof.loopin],L V J - THE SHAKA TAPE - 03 YR GOALS -prod_ prof_loopin-.flac,3284,L V J - THE SHAKA TAPE
THE SHAKA TAPE,L V J,2015,http://zewsdoop.bandcamp.com,4,MONA LISA [prod. Weewahbeats],L V J - THE SHAKA TAPE - 04 MONA LISA -prod_ Weewahbeats-.flac,3285,L V J - THE SHAKA TAPE
THE SHAKA TAPE,L V J,2015,http://zewsdoop.bandcamp.com,5,SHUN [prod. golden fern],L V J - THE SHAKA TAPE - 05 SHUN -prod_ golden fern-.flac,3286,L V J - THE SHAKA TAPE
THE SHAKA TAPE,L V J,2015,http://zewsdoop.bandcamp.com,6,JURRASSICC WORRLDD ft. HEAVY [prod. a2m],L V J - THE SHAKA TAPE - 06 JURRASSICC WORRLDD ft_ HEAVY -prod_ a2m-.flac,3287,L V J - THE SHAKA TAPE
THE SHAKA TAPE,L V J,2015,http://zewsdoop.bandcamp.com,7,HMU [prod. Slopey],L V J - THE SHAKA TAPE - 07 HMU -prod_ Slopey-.flac,3288,L V J - THE SHAKA TAPE
THE SHAKA TAPE,L V J,2015,http://zewsdoop.bandcamp.com,8,SUNK [prod. golden fern],L V J - THE SHAKA TAPE - 08 SUNK -prod_ golden fern-.flac,3289,L V J - THE SHAKA TAPE
THE SHAKA TAPE,L V J,2015,http://zewsdoop.bandcamp.com,9,W.W.Y.D [prod. Sorts],L V J - THE SHAKA TAPE - 09 W_W_Y_D -prod_ Sorts-.flac,3290,L V J - THE SHAKA TAPE
THE SHAKA TAPE,L V J,2015,http://zewsdoop.bandcamp.com,10,MAKING CENTS [prod. Slower Motion],L V J - THE SHAKA TAPE - 10 MAKING CENTS -prod_ Slower Motion-.flac,3291,L V J - THE SHAKA TAPE
THE SHAKA TAPE,L V J,2015,http://zewsdoop.bandcamp.com,11,TRUST [prod. Lahey],L V J - THE SHAKA TAPE - 11 TRUST -prod_ Lahey-.flac,3292,L V J - THE SHAKA TAPE
Lost Rockets,Lost Rockets,2015,http://hellisnowlove.bandcamp.com,1,Used to Be in a Cult,Lost Rockets - Lost Rockets - 01 Used to Be in a Cult.flac,3293,Lost Rockets - Lost Rockets
Lost Rockets,Lost Rockets,2015,http://hellisnowlove.bandcamp.com,2,Instant Finance,Lost Rockets - Lost Rockets - 02 Instant Finance.flac,3294,Lost Rockets - Lost Rockets
Lost Rockets,Lost Rockets,2015,http://hellisnowlove.bandcamp.com,3,Dr Suess,Lost Rockets - Lost Rockets - 03 Dr Suess.flac,3295,Lost Rockets - Lost Rockets
Lost Rockets,Lost Rockets,2015,http://hellisnowlove.bandcamp.com,4,Scene Within a Scene,Lost Rockets - Lost Rockets - 04 Scene Within a Scene.flac,3296,Lost Rockets - Lost Rockets
Lost Rockets,Lost Rockets,2015,http://hellisnowlove.bandcamp.com,5,Across the Sea,Lost Rockets - Lost Rockets - 05 Across the Sea.flac,3297,Lost Rockets - Lost Rockets
Lost Rockets,Lost Rockets,2015,http://hellisnowlove.bandcamp.com,6,Waves,Lost Rockets - Lost Rockets - 06 Waves.flac,3298,Lost Rockets - Lost Rockets
Lost Rockets,Lost Rockets,2015,http://hellisnowlove.bandcamp.com,7,Ponzi,Lost Rockets - Lost Rockets - 07 Ponzi.flac,3299,Lost Rockets - Lost Rockets
Lost Rockets,Lost Rockets,2015,http://hellisnowlove.bandcamp.com,8,Loss Leader,Lost Rockets - Lost Rockets - 08 Loss Leader.flac,3300,Lost Rockets - Lost Rockets
Lost Rockets,Lost Rockets,2015,http://hellisnowlove.bandcamp.com,9,City Lights,Lost Rockets - Lost Rockets - 09 City Lights.flac,3301,Lost Rockets - Lost Rockets
Carpet House,Robbie Motion,2015,http://robbiemocean.bandcamp.com,1,Icarus,Robbie Motion - Carpet House - 01 Icarus.flac,3302,Robbie Motion - Carpet House
Carpet House,Robbie Motion,2015,http://robbiemocean.bandcamp.com,2,Toulouse,Robbie Motion - Carpet House - 02 Toulouse.flac,3303,Robbie Motion - Carpet House
Carpet House,Robbie Motion,2015,http://robbiemocean.bandcamp.com,3,Gone Home,Robbie Motion - Carpet House - 03 Gone Home.flac,3304,Robbie Motion - Carpet House
Carpet House,Robbie Motion,2015,http://robbiemocean.bandcamp.com,4,Sounds of Home (The Night),Robbie Motion - Carpet House - 04 Sounds of Home (The Night).flac,3305,Robbie Motion - Carpet House
Carpet House,Robbie Motion,2015,http://robbiemocean.bandcamp.com,5,Carpet House,Robbie Motion - Carpet House - 05 Carpet House.flac,3306,Robbie Motion - Carpet House
ectoplasmic,Rupert Hunter,2012,http://ruperthunter.bandcamp.com,1,ectoplasmic,Rupert Hunter - ectoplasmic - 01 ectoplasmic.flac,3307,Rupert Hunter - ectoplasmic
ectoplasmic,Rupert Hunter,2012,http://ruperthunter.bandcamp.com,2,fluid being deformed (I),Rupert Hunter - ectoplasmic - 02 fluid being deformed (I).flac,3308,Rupert Hunter - ectoplasmic
ectoplasmic,Rupert Hunter,2012,http://ruperthunter.bandcamp.com,3,"such as the ants, the sheep","Rupert Hunter - ectoplasmic - 03 such as the ants, the sheep.flac",3309,Rupert Hunter - ectoplasmic
ectoplasmic,Rupert Hunter,2012,http://ruperthunter.bandcamp.com,4,gave up before birth (II),Rupert Hunter - ectoplasmic - 04 gave up before birth (II).flac,3310,Rupert Hunter - ectoplasmic
Fully Charged,Seth Africa,2014,http://cheersbud.bandcamp.com,1,Charging,Seth Africa - Fully Charged - 01 Charging.flac,3311,Seth Africa - Fully Charged
Fully Charged,Seth Africa,2014,http://cheersbud.bandcamp.com,2,Splash 2,Seth Africa - Fully Charged - 02 Splash 2.flac,3312,Seth Africa - Fully Charged
Fully Charged,Seth Africa,2014,http://cheersbud.bandcamp.com,3,Buzzy Africa,Seth Africa - Fully Charged - 03 Buzzy Africa.flac,3313,Seth Africa - Fully Charged
Fully Charged,Seth Africa,2014,http://cheersbud.bandcamp.com,4,Dog Park,Seth Africa - Fully Charged - 04 Dog Park.flac,3314,Seth Africa - Fully Charged
Fully Charged,Seth Africa,2014,http://cheersbud.bandcamp.com,5,Fully Charged,Seth Africa - Fully Charged - 05 Fully Charged.flac,3315,Seth Africa - Fully Charged
Fully Charged,Seth Africa,2014,http://cheersbud.bandcamp.com,6,Splash II,Seth Africa - Fully Charged - 06 Splash II.flac,3316,Seth Africa - Fully Charged
Fully Charged,Seth Africa,2014,http://cheersbud.bandcamp.com,7,Charging Completely,Seth Africa - Fully Charged - 07 Charging Completely.flac,3317,Seth Africa - Fully Charged
Master Cheese Maker,Slave Collective,2000,http://slavecollective.bandcamp.com,1,Global Contortions,Slave Collective - Master Cheese Maker - 01 Global Contortions.flac,3318,Slave Collective - Master Cheese Maker
Master Cheese Maker,Slave Collective,2000,http://slavecollective.bandcamp.com,2,Jazz,Slave Collective - Master Cheese Maker - 02 Jazz.flac,3319,Slave Collective - Master Cheese Maker
Master Cheese Maker,Slave Collective,2000,http://slavecollective.bandcamp.com,3,Mark Farmbake,Slave Collective - Master Cheese Maker - 03 Mark Farmbake.flac,3320,Slave Collective - Master Cheese Maker
Master Cheese Maker,Slave Collective,2000,http://slavecollective.bandcamp.com,4,DPM,Slave Collective - Master Cheese Maker - 04 DPM.flac,3321,Slave Collective - Master Cheese Maker
Master Cheese Maker,Slave Collective,2000,http://slavecollective.bandcamp.com,5,Of one mind,Slave Collective - Master Cheese Maker - 05 Of one mind.flac,3322,Slave Collective - Master Cheese Maker
Master Cheese Maker,Slave Collective,2000,http://slavecollective.bandcamp.com,6,Because you asked for it,Slave Collective - Master Cheese Maker - 06 Because you asked for it.flac,3323,Slave Collective - Master Cheese Maker
Master Cheese Maker,Slave Collective,2000,http://slavecollective.bandcamp.com,7,Pamela from Levin,Slave Collective - Master Cheese Maker - 07 Pamela from Levin.flac,3324,Slave Collective - Master Cheese Maker
Master Cheese Maker,Slave Collective,2000,http://slavecollective.bandcamp.com,8,Grrr,Slave Collective - Master Cheese Maker - 08 Grrr.flac,3325,Slave Collective - Master Cheese Maker
Master Cheese Maker,Slave Collective,2000,http://slavecollective.bandcamp.com,9,The Extrovert,Slave Collective - Master Cheese Maker - 09 The Extrovert.flac,3326,Slave Collective - Master Cheese Maker
Master Cheese Maker,Slave Collective,2000,http://slavecollective.bandcamp.com,10,Dick Blender,Slave Collective - Master Cheese Maker - 10 Dick Blender.flac,3327,Slave Collective - Master Cheese Maker
Master Cheese Maker,Slave Collective,2000,http://slavecollective.bandcamp.com,11,High,Slave Collective - Master Cheese Maker - 11 High.flac,3328,Slave Collective - Master Cheese Maker
Master Cheese Maker,Slave Collective,2000,http://slavecollective.bandcamp.com,12,Penis Fly Trap,Slave Collective - Master Cheese Maker - 12 Penis Fly Trap.flac,3329,Slave Collective - Master Cheese Maker
Master Cheese Maker,Slave Collective,2000,http://slavecollective.bandcamp.com,13,Planet Distortion,Slave Collective - Master Cheese Maker - 13 Planet Distortion.flac,3330,Slave Collective - Master Cheese Maker
Master Cheese Maker,Slave Collective,2000,http://slavecollective.bandcamp.com,14,Extrovert (From Soft Adventure comp),Slave Collective - Master Cheese Maker - 14 Extrovert (From Soft Adventure comp).flac,3331,Slave Collective - Master Cheese Maker
Infinity Drowning / Dusty Existence,Forgotten Times,2015,http://sleepingcorpse.bandcamp.com,1,Infinity Drowning,Forgotten Times - Infinity Drowning - Dusty Existence - 01 Infinity Drowning.flac,3332,Forgotten Times - Infinity Drowning - Dusty Existence
Infinity Drowning / Dusty Existence,Sleeping Corpse,2015,http://sleepingcorpse.bandcamp.com,2,A Mild Dusty Existence,Sleeping Corpse - Infinity Drowning - Dusty Existence - 02 A Mild Dusty Existence.flac,3333,Sleeping Corpse - Infinity Drowning - Dusty Existence
The Haunted,Sleeping Corpse,2015,http://sleepingcorpse.bandcamp.com,1,Turning Toward Night,Sleeping Corpse - The Haunted - 01 Turning Toward Night.flac,3334,Sleeping Corpse - The Haunted
The Haunted,Sleeping Corpse,2015,http://sleepingcorpse.bandcamp.com,2,Ensnarl Of The Shadows,Sleeping Corpse - The Haunted - 02 Ensnarl Of The Shadows.flac,3335,Sleeping Corpse - The Haunted
The Haunted,Sleeping Corpse,2015,http://sleepingcorpse.bandcamp.com,3,Bending Reality,Sleeping Corpse - The Haunted - 03 Bending Reality.flac,3336,Sleeping Corpse - The Haunted
The Haunted,Sleeping Corpse,2015,http://sleepingcorpse.bandcamp.com,4,Levitating In Hallways,Sleeping Corpse - The Haunted - 04 Levitating In Hallways.flac,3337,Sleeping Corpse - The Haunted
The Haunted,Sleeping Corpse,2015,http://sleepingcorpse.bandcamp.com,5,Followed By Fear,Sleeping Corpse - The Haunted - 05 Followed By Fear.flac,3338,Sleeping Corpse - The Haunted
The Haunted,Sleeping Corpse,2015,http://sleepingcorpse.bandcamp.com,6,Deep Despondency,Sleeping Corpse - The Haunted - 06 Deep Despondency.flac,3339,Sleeping Corpse - The Haunted
The Haunted,Sleeping Corpse,2015,http://sleepingcorpse.bandcamp.com,7,The Forbidden Threshold,Sleeping Corpse - The Haunted - 07 The Forbidden Threshold.flac,3340,Sleeping Corpse - The Haunted
The Haunted,Sleeping Corpse,2015,http://sleepingcorpse.bandcamp.com,8,The Mark,Sleeping Corpse - The Haunted - 08 The Mark.flac,3341,Sleeping Corpse - The Haunted
The Haunted,Sleeping Corpse,2015,http://sleepingcorpse.bandcamp.com,9,This Spurned Creeper,Sleeping Corpse - The Haunted - 09 This Spurned Creeper.flac,3342,Sleeping Corpse - The Haunted
LIP SERVICE EP,The Blue Bloods,2015,http://thebluebloods.bandcamp.com,1,CRAZY FUCKER,The Blue Bloods - LIP SERVICE EP - 01 CRAZY FUCKER.flac,3343,The Blue Bloods - LIP SERVICE EP
LIP SERVICE EP,The Blue Bloods,2015,http://thebluebloods.bandcamp.com,2,THE MONEY WILL ROLL RIGHT IN,The Blue Bloods - LIP SERVICE EP - 02 THE MONEY WILL ROLL RIGHT IN.flac,3344,The Blue Bloods - LIP SERVICE EP
LIP SERVICE EP,The Blue Bloods,2015,http://thebluebloods.bandcamp.com,3,SLUT ON JUNK,The Blue Bloods - LIP SERVICE EP - 03 SLUT ON JUNK.flac,3345,The Blue Bloods - LIP SERVICE EP
Lifetime of Secretion,The Dance Asthmatics,2015,http://meltedicecream.bandcamp.com,1,Liquid Lunch,The Dance Asthmatics - Lifetime of Secretion - 01 Liquid Lunch.flac,3346,The Dance Asthmatics - Lifetime of Secretion
Lifetime of Secretion,The Dance Asthmatics,2015,http://meltedicecream.bandcamp.com,2,PG,The Dance Asthmatics - Lifetime of Secretion - 02 PG.flac,3347,The Dance Asthmatics - Lifetime of Secretion
Lifetime of Secretion,The Dance Asthmatics,2015,http://meltedicecream.bandcamp.com,3,Linoleum,The Dance Asthmatics - Lifetime of Secretion - 03 Linoleum.flac,3348,The Dance Asthmatics - Lifetime of Secretion
Lifetime of Secretion,The Dance Asthmatics,2015,http://meltedicecream.bandcamp.com,4,Oedipus,The Dance Asthmatics - Lifetime of Secretion - 04 Oedipus.flac,3349,The Dance Asthmatics - Lifetime of Secretion
Lifetime of Secretion,The Dance Asthmatics,2015,http://meltedicecream.bandcamp.com,5,Wicker,The Dance Asthmatics - Lifetime of Secretion - 05 Wicker.flac,3350,The Dance Asthmatics - Lifetime of Secretion
Stuart Drake is a Big Dumb Stupid Idiot Who Knows Nothing,The Fatalities,2014,http://thefatalities.bandcamp.com,1,Holiday Song,The Fatalities - Stuart Drake is a Big Dumb Stupid Idiot Who Knows Nothing - 01 Holiday Song.flac,3351,The Fatalities - Stuart Drake is a Big Dumb Stupid Idiot Who Knows Nothing
Stuart Drake is a Big Dumb Stupid Idiot Who Knows Nothing,The Fatalities,2014,http://thefatalities.bandcamp.com,2,Sunny Day,The Fatalities - Stuart Drake is a Big Dumb Stupid Idiot Who Knows Nothing - 02 Sunny Day.flac,3352,The Fatalities - Stuart Drake is a Big Dumb Stupid Idiot Who Knows Nothing
Stuart Drake is a Big Dumb Stupid Idiot Who Knows Nothing,The Fatalities,2014,http://thefatalities.bandcamp.com,3,Florida Clouds,The Fatalities - Stuart Drake is a Big Dumb Stupid Idiot Who Knows Nothing - 03 Florida Clouds.flac,3353,The Fatalities - Stuart Drake is a Big Dumb Stupid Idiot Who Knows Nothing
Stuart Drake is a Big Dumb Stupid Idiot Who Knows Nothing,The Fatalities,2014,http://thefatalities.bandcamp.com,4,I'm Just So Tired,The Fatalities - Stuart Drake is a Big Dumb Stupid Idiot Who Knows Nothing - 04 I'm Just So Tired.flac,3354,The Fatalities - Stuart Drake is a Big Dumb Stupid Idiot Who Knows Nothing
Stuart Drake is a Big Dumb Stupid Idiot Who Knows Nothing,The Fatalities,2014,http://thefatalities.bandcamp.com,5,Dreaming,The Fatalities - Stuart Drake is a Big Dumb Stupid Idiot Who Knows Nothing - 05 Dreaming.flac,3355,The Fatalities - Stuart Drake is a Big Dumb Stupid Idiot Who Knows Nothing
Stuart Drake is a Big Dumb Stupid Idiot Who Knows Nothing,The Fatalities,2014,http://thefatalities.bandcamp.com,6,Stubborn,The Fatalities - Stuart Drake is a Big Dumb Stupid Idiot Who Knows Nothing - 06 Stubborn.flac,3356,The Fatalities - Stuart Drake is a Big Dumb Stupid Idiot Who Knows Nothing
Stuart Drake is a Big Dumb Stupid Idiot Who Knows Nothing,The Fatalities,2014,http://thefatalities.bandcamp.com,7,The End,The Fatalities - Stuart Drake is a Big Dumb Stupid Idiot Who Knows Nothing - 07 The End.flac,3357,The Fatalities - Stuart Drake is a Big Dumb Stupid Idiot Who Knows Nothing
The Beer EP,The GON (Gods of Nothing),2004,http://the-gon.bandcamp.com,1,The Beer Orientation Song,The GON (Gods of Nothing) - The Beer EP - 01 The Beer Orientation Song.flac,3358,The GON (Gods of Nothing) - The Beer EP
The Beer EP,The GON (Gods of Nothing),2004,http://the-gon.bandcamp.com,2,Living It All,The GON (Gods of Nothing) - The Beer EP - 02 Living It All.flac,3359,The GON (Gods of Nothing) - The Beer EP
The Beer EP,The GON (Gods of Nothing),2004,http://the-gon.bandcamp.com,3,Aeroplane,The GON (Gods of Nothing) - The Beer EP - 03 Aeroplane.flac,3360,The GON (Gods of Nothing) - The Beer EP
The Beer EP,The GON (Gods of Nothing),2004,http://the-gon.bandcamp.com,4,Party Freak,The GON (Gods of Nothing) - The Beer EP - 04 Party Freak.flac,3361,The GON (Gods of Nothing) - The Beer EP
The Beer EP,The GON (Gods of Nothing),2004,http://the-gon.bandcamp.com,5,Heroes,The GON (Gods of Nothing) - The Beer EP - 05 Heroes.flac,3362,The GON (Gods of Nothing) - The Beer EP
The Beer EP,The GON (Gods of Nothing),2004,http://the-gon.bandcamp.com,6,Rooftop,The GON (Gods of Nothing) - The Beer EP - 06 Rooftop.flac,3363,The GON (Gods of Nothing) - The Beer EP
The Beer EP,The GON (Gods of Nothing),2004,http://the-gon.bandcamp.com,7,Wake up,The GON (Gods of Nothing) - The Beer EP - 07 Wake up.flac,3364,The GON (Gods of Nothing) - The Beer EP
The Beer EP,The GON (Gods of Nothing),2004,http://the-gon.bandcamp.com,8,Leaving,The GON (Gods of Nothing) - The Beer EP - 08 Leaving.flac,3365,The GON (Gods of Nothing) - The Beer EP
Really Bad Apples,The River Jesters,2012,http://theriverjesters.bandcamp.com,1,I Get Lost,The River Jesters - Really Bad Apples - 01 I Get Lost.flac,3366,The River Jesters - Really Bad Apples
Really Bad Apples,The River Jesters,2012,http://theriverjesters.bandcamp.com,2,The Traveler,The River Jesters - Really Bad Apples - 02 The Traveler.flac,3367,The River Jesters - Really Bad Apples
